Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026)
Data de geracao dos dados: 2026-08-03
Fonte: Instituicoes financeiras
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA;SALDO
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;3322000008;CARTEIRA C2;3367840037,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;3999999009;TOTAL GERAL DO ATIVO;112330723160,90
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4000000006;Passivo Exigível;3235578936,92
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4900000003;OUTRAS OBRIGAÇÕES;3235578936,92
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4930000004;Sociais e Estatutárias;2105277,37
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4931500008;PROVISÃO PARA PARTICIPAÇÕES NOS LUCROS;239252,58
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4933000001;GRATIFICAÇÕES E PARTICIPAÇÕES A PAGAR;1866024,79
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4940000001;Fiscais e Previdenciárias;414717328,71
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4941500005;PROVISÃO P/IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS;277984383,50
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4942000009;IMPOSTOS E CONTRIBUIÇÕES A RECOLHER;51851250,64
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4943000008;PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES DIFERIDOS;84881694,57
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4980000009;Obrigações Diversas;2593992251,96
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4981300007;TAXA DE ADMINISTRAÇÃO ANTECIPADA;2593989465,39
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4989300009;OBRIGAÇÕES POR RECURSOS DE CONSORCIADOS GRUPOS ENCERRADOS - RECURSOS NÃO PROCURADOS;2786,57
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4990000006;Diversas;224764078,88
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4993000003;PROVISÃO PARA PAGAMENTOS A EFETUAR;167163924,69
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4993500008;PROVISÃO PARA CONTINGÊNCIAS;29791336,42
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4998500003;VALORES A PAGAR A SOCIEDADES LIGADAS;22397361,17
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;4999200003;CREDORES DIVERSOS - PAÍS;5411456,60
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;6000000004;Patrimônio Líquido;1142447505,16
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;6100000007;PATRIMÔNIO LÍQUIDO;1142447505,16
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;6110000004;Capital Social;727543394,21
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;6111000003;CAPITAL;727543394,21
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;6150000002;Reservas de Lucros;414904110,95
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;6151000001;RESERVA LEGAL;145508678,84
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;6152000000;RESERVAS ESTATUTÁRIAS;269395432,11
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7000000003;Resultado Credor;1241657490,51
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7100000006;RECEITAS OPERACIONAIS;1125503324,02
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7140000004;Rendas de Aplicações Interfinanceiras de Liquidez;141166610,16
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7141000003;RENDAS DE APLICAÇÕES EM OPERAÇÕES COMPROMISSADAS;141166610,16
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7170000005;Receita de Prestação de Serviços;941092756,12
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7173500007;RECEITAS DE TAXAS DE ADMINISTRAÇÃO DE CONSÓRCIOS;932256450,80
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7173600000;RECEITAS DE TAXA DE PERMANÊNCIA SOBRE RECURSOS NÃO PROCURADOS;1063884,79
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7179900003;RECEITAS DE OUTROS SERVIÇOS;7772420,53
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7190000009;Outras Receitas Operacionais;43243957,74
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7199200006;REVERSÃO DE PROVISÃO PARA RISCO DE CRÉDITO;3284804,96
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7199500005;REVERSÃO DE PROVISÕES PASSIVAS NÃO ASSOCIADAS A RISCO DE CRÉDITO;30162488,53
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7199900007;OUTRAS RENDAS OPERACIONAIS;9796664,25
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7900000000;APURAÇÃO DE RESULTADO;116154166,49
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7940000008;Tributos sobre o Lucro;116154166,49
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7941000007;IMPOSTO DE RENDA;85391642,47
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;7942000006;CONTRIBUIÇÃO SOCIAL;30762524,02
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8000000002;Resultado Devedor;-772448534,09
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8100000005;(-) DESPESAS OPERACIONAIS;-414043025,61
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8170000004;(-) Despesas Administrativas;-34756819,30
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8170600002;(-) DESPESAS DE ALUGUÉIS;-838950,13
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8171200009;(-) DESPESAS DE COMUNICAÇÕES;-77133,11
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8171800007;(-) DESPESAS DE HONORÁRIOS;-742445,16
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8172100005;(-) DESPESAS DE MANUTENÇÃO E CONSERVAÇÃO DE BENS;-57398,48
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8172400004;(-) DESPESAS DE MATERIAL;-3978,20
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8172700003;(-) DESPESAS DE PESSOAL - BENEFÍCIOS;-2303263,90
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8173000001;(-) DESPESAS DE PESSOAL - ENCARGOS SOCIAIS;-5560045,45
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8173300000;(-) DESPESAS DE PESSOAL - PROVENTOS;-11207358,44
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8173600009;(-) DESPESAS DE PESSOAL - TREINAMENTO;-310660,64
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8173900008;(-) DESPESAS DE PROCESSAMENTO DE DADOS;-7909776,96
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8174200006;(-) DESPESAS DE PROMOÇÕES E RELAÇÕES PÚBLICAS;-2122121,62
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8174500005;(-) DESPESAS DE PROPAGANDA E PUBLICIDADE;-650370,65
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8175100002;(-) DESPESAS DE SEGUROS;-4272,83
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8175400001;(-) DESPESAS DE SERVIÇOS DO SISTEMA FINANCEIRO;-37243,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8175700000;(-) DESPESAS DE SERVIÇOS DE TERCEIROS;-22727,45
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8176300007;(-) DESPESAS DE SERVIÇOS TÉCNICOS ESPECIALIZADOS;-1279843,02
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8176600006;(-) DESPESAS DE TRANSPORTE;-10167,35
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8177200003;(-) DESPESAS DE VIAGEM AO EXTERIOR;-195677,57
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8177500002;(-) DESPESAS DE VIAGEM NO PAÍS;-442439,51
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8179900002;(-) OUTRAS DESPESAS ADMINISTRATIVAS;-980944,98
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8190000008;(-) Outras Despesas Operacionais;-379286206,31
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8192500001;(-) DESPESAS DE IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA ISS;-47001443,57
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8193000005;(-) DESPESAS DE CONTRIBUIÇÃO AO COFINS;-67026184,77
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8193300004;(-) DESPESAS DE CONTRIBUIÇÃO AO PIS/PASEP;-14241875,10
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8199200005;(-) DESPESAS DE PROVISÃO PARA RISCO DE CRÉDITO;-46920995,86
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8199500004;(-) DESPESAS DE PROVISÕES PASSIVAS NÃO ASSOCIADAS AO RISCO DE CRÉDITO;-17928513,33
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8199900006;(-) OUTRAS DESPESAS OPERACIONAIS;-186167193,68
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8900000009;(-) APURAÇÃO DE RESULTADO;-358405508,48
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8940000007;(-) Tributos sobre o Lucro;-358166255,90
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8941000006;(-) IMPOSTO DE RENDA;-263350689,16
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8942000005;(-) CONTRIBUIÇÃO SOCIAL;-94815566,74
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8970000008;(-) Participações no Lucro;-239252,58
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;8971000007;(-) PARTICIPAÇÕES NO LUCRO;-239252,58
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9000000001;Compensação Passiva;107483487762,40
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9090000004;Controle;93763400762,80
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9091700004;VALORES PENDENTES DE RECEBIMENTO - COBRANÇA JUDICIAL - CONTROLE;207425,70
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9091800007;VALORES DEVIDOS AOS CONSORCIADOS - GRUPOS ENCERRADOS;495369555,06
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9091900000;VALORES APLICADOS PELA ADMINISTRADORA - RECURSOS DE GRUPOS ENCERRADOS - CONTROLE;491937403,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9094500005;RECURSOS COLETADOS CONSÓRCIOS;90218078678,54
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9097200003;REMUNERAÇÃO DO CAPITAL DISTRIBUÍDA NO EXERCÍCIO;31311407,83
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9097500002;CONTRIBUIÇÃO DE CONSORCIADOS A RECEBER;1170594996,03
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9098400008;ATIVOS FISCAIS DIFERIDOS;1166227244,94
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9099000005;AJUSTES NEGATIVOS DE PERDA ESPERADA;55400961,77
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9099900002;OUTROS;134273089,08
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9200000007;INSTRUMENTOS FINANCEIROS- CLASSIFICAÇÃO E COMPOSIÇÃO DAS CARTEIRAS;6984406923,90
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9210000004;Instrumentos Financeiros - Classificação por Categorias;3616566886,05
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9211000003;ATIVOS FINANCEIROS - CUSTO AMORTIZADO - CONTROLE;3429349104,00
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9216000008;PASSIVOS FINANCEIROS - CUSTO AMORTIZADO;187217782,05
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9220000001;Composição da Carteira de Operações Compromissadas;3367840037,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9221000000;REVENDAS A LIQUIDAR - POSIÇÃO BANCADA - CONTROLE;3367840037,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9300000000;INSTRUMENTOS FINANCEIROS E ARRENDAMENTO- RISCO DE CRÉDITO;6735680075,70
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9310000007;Ativos Financeiros - Classificação por Estágios de Risco de Crédito;3367840037,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9319900005;ATIVOS FINANCEIROS - CLASSIFICAÇÃO POR ESTÁGIOS DE RISCO DE CRÉDITO - CONTROLE;3367840037,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9320000004;Ativos Financeiros - Classificação por Carteiras de Provisão;3367840037,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9329900002;ATIVOS FINANCEIROS - CLASSIFICAÇÃO POR CARTEIRAS DE PROVISÃO - CONTROLE;3367840037,85
202603;4010;06043050;;BB CONSÓRCIOS;;;ADMINISTRADORAS DE CONSORCIOS;9999999003;TOTAL GERAL DO PASSIVO;112330723160,90
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1000000009;Ativo Realizável;96092888,54
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1100000002;DISPONIBILIDADES;3232135,83
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1110000009;Caixa;2611,74
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1111000008;CAIXA;2611,74
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1120000006;Depósitos Bancários;3229524,09
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1123000003;DEPÓSITOS BANCÁRIOS DE INSTITUIÇÕES SEM CONTA RESERVA;3229524,09
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1300000008;TÍTULOS E VALORES MOBILIÁRIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS;8780053,93
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1310000005;Livres;8780053,93
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1311500009;COTAS DE FUNDOS DE INVESTIMENTO;8780053,93
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1800000003;OUTROS CRÉDITOS;84080698,78
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1830000004;Rendas a Receber;1192180,21
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1837000007;SERVIÇOS PRESTADOS A RECEBER;1192180,21
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1870000002;Valores Específicos;71818391,55
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1877000005;CUSTO INCREMENTAL PARA OBTENÇÃO DO CONTRATO DE CONSÓRCIO;71818391,55
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1880000009;Diversos;11535477,99
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1880300008;ADIANTAMENTOS E ANTECIPAÇÕES SALARIAIS;20624,65
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1880500004;ADIANTAMENTOS PARA PAGAMENTOS POR CONTA DA INSTITUIÇÃO;12856,13
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1884000005;DEVEDORES POR DEPÓSITOS EM GARANTIA;81275,01
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1884500000;IMPOSTOS E CONTRIBUIÇÕES A COMPENSAR;10755517,46
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1885000004;IMPOSTO DE RENDA A RECUPERAR;109884,82
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1889200006;DEVEDORES DIVERSOS - PAÍS;555319,92
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1890000006;(-) Provisões para Outros Créditos;-465350,97
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;1899900004;(-) PROVISÃO PARA PERDAS DE CRÉDITO - OUTROS CRÉDITOS;-465350,97
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2000000008;Ativo Permanente;2380478,21
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2200000004;IMOBILIZADO DE USO;145558,45
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2250000009;Ativo Imobilizado de Uso;145558,45
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2250500004;IMOBILIZADO EM ESTOQUE;97373,84
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2252000007;INSTALAÇÕES;85688,23
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2253000006;MÓVEIS E EQUIPAMENTOS;285667,19
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2259900007;(-) DEPRECIAÇÃO ACUMULADA DE ATIVO IMOBILIZADO DE USO;-323170,81
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2500000003;INTANGÍVEL;2234919,76
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2510000000;Ativos Intangíveis;2234919,76
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2511500004;SISTEMAS DE PROCESSAMENTO DE DADOS;2718450,28
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2514500001;PATENTES;3450,00
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;2519900008;(-) AMORTIZAÇÃO ACUMULADA DE ATIVOS INTANGÍVEIS;-486980,52
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3000000007;Compensação Ativa;1800525561,84
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3090000000;Controle;1781631665,76
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3091700000;VALORES PENDENTES DE RECEBIMENTO - COBRANÇA JUDICIAL;686941,28
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3091800003;VALORES DEVIDOS AOS CONSORCIADOS - GRUPOS ENCERRADOS - CONTROLE;4298036,63
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3091900006;VALORES APLICADOS PELA ADMINISTRADORA - RECURSOS DE GRUPOS ENCERRADOS;4201405,86
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3094500001;RECURSOS DE CONSÓRCIOS;1741985882,57
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3097200009;DISTRIBUIÇÃO DA REMUNERAÇÃO DO CAPITAL NO EXERCÍCIO;3900073,11
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3097500008;PREVISÃO MENSAL DE RECURSOS A RECEBER DE CONSORCIADOS;26559326,31
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3200000003;INSTRUMENTOS FINANCEIROS- CLASSIFICAÇÃO E COMPOSIÇÃO;17560107,86
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3210000000;Instrumentos Financeiros - Classificação por Categorias;8780053,93
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3213000007;ATIVOS FINANCEIROS - VALOR JUSTO NO RESULTADO;8780053,93
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3230000004;Composição de Carteiras de Títulos e Valores Mobiliários;8780053,93
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3238200002;COTAS DE FUNDOS DE INVESTIMENTO;8780053,93
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3300000006;INSTRUMENTOS FINANCEIROS E ARRENDAMENTO- RISCO DE CRÉDITO;906533,74
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3320000000;Ativos Financeiros - Classificação por Carteiras de Provisão;906533,74
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3321000009;CARTEIRA C1;35365,70
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3322000008;CARTEIRA C2;709783,94
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3325000005;CARTEIRA C5;161384,10
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3800000001;CONTROLE DE OBRIGAÇÕES DE NATUREZA LEGAL OU REGULAMENTAR;427254,48
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3880000007;Controles de Natureza Tributária;427254,48
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3882000005;PERDAS INCORRIDAS;427254,48
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;3999999009;TOTAL GERAL DO ATIVO;1898998928,59
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;4000000006;Passivo Exigível;62803769,60
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;4900000003;OUTRAS OBRIGAÇÕES;62803769,60
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;4940000001;Fiscais e Previdenciárias;9037153,58
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;4941500005;PROVISÃO P/IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS;1732459,14
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;4942000009;IMPOSTOS E CONTRIBUIÇÕES A RECOLHER;661493,23
202603;4010;06044551;;CONSORCIO GAZIN;;;ADMINISTRADORAS DE CONSORCIOS;4943000008;PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES DIFERIDOS;6643201,21
